"railway_no","railway_name","metro_no","metro_name"
"3365","ＪＲ北陸本線","336564295","芦原温泉"
"3365","ＪＲ北陸本線","336564300","細呂木"
"3365","ＪＲ北陸本線","336564305","牛ノ谷"
"3365","ＪＲ北陸本線","336564460","新疋田"
"3365","ＪＲ北陸本線","336564465","敦賀"
"3365","ＪＲ北陸本線","336564470","武生"
"3365","ＪＲ北陸本線","336564475","福井"
"3365","ＪＲ北陸本線","336564510","越前花堂"
"3390","ＪＲ小浜線","339064465","敦賀"
"3390","ＪＲ小浜線","339064850","西敦賀"
"3390","ＪＲ小浜線","339064855","粟野"
"3390","ＪＲ小浜線","339064860","東美浜"
"3390","ＪＲ小浜線","339064865","美浜"
"3390","ＪＲ小浜線","339064870","気山"
"3390","ＪＲ小浜線","339064875","三方"
"3390","ＪＲ小浜線","339064880","藤井"
"3390","ＪＲ小浜線","339064885","十村"
"3390","ＪＲ小浜線","339064890","大鳥羽"
"3390","ＪＲ小浜線","339064895","若狭有田"
"3390","ＪＲ小浜線","339064900","上中"
"3390","ＪＲ小浜線","339064905","新平野"
"3390","ＪＲ小浜線","339064910","東小浜"
"3390","ＪＲ小浜線","339064915","小浜"
"3390","ＪＲ小浜線","339064920","勢浜"
"3390","ＪＲ小浜線","339064925","加斗"
"3390","ＪＲ小浜線","339064930","若狭本郷"
"3390","ＪＲ小浜線","339064935","若狭和田"
"3390","ＪＲ小浜線","339064940","若狭高浜"
"3390","ＪＲ小浜線","339064945","三松"
"3390","ＪＲ小浜線","339064950","青郷"
"3390","ＪＲ小浜線","339064955","松尾寺"
"3390","ＪＲ小浜線","339068770","東舞鶴"
"3395","ＪＲ越美北線","339564475","福井"
"3395","ＪＲ越美北線","339564510","越前花堂"
"3395","ＪＲ越美北線","339564960","六条"
"3395","ＪＲ越美北線","339564965","足羽"
"3395","ＪＲ越美北線","339564970","越前東郷"
"3395","ＪＲ越美北線","339564975","一乗谷"
"3395","ＪＲ越美北線","339564980","越前高田"
"3395","ＪＲ越美北線","339564985","市波"
"3395","ＪＲ越美北線","339564990","小和清水"
"3395","ＪＲ越美北線","339564995","美山"
"3395","ＪＲ越美北線","339565000","越前薬師"
"3395","ＪＲ越美北線","339565005","越前大宮"
"3395","ＪＲ越美北線","339565010","計石"
"3395","ＪＲ越美北線","339565015","牛ケ原"
"3395","ＪＲ越美北線","339565020","北大野"
"3395","ＪＲ越美北線","339565025","越前大野"
"3395","ＪＲ越美北線","339565030","越前田野"
"3395","ＪＲ越美北線","339565035","越前富田"
"3395","ＪＲ越美北線","339565040","下唯野"
"3395","ＪＲ越美北線","339565045","柿ケ島"
"3395","ＪＲ越美北線","339565050","勝原"
"3395","ＪＲ越美北線","339565055","越前下山"
"3395","ＪＲ越美北線","339565060","九頭竜湖"
"3425","あおなみ線","342527730","名古屋"
"3425","あおなみ線","342565595","ささしまライブ"
"3425","あおなみ線","342565600","小本"
"3425","あおなみ線","342565605","荒子"
"3425","あおなみ線","342565610","南荒子"
"3425","あおなみ線","342565615","中島"
"3425","あおなみ線","342565620","港北"
"3425","あおなみ線","342565625","荒子川公園"
"3425","あおなみ線","342565630","稲永"
"3425","あおなみ線","342565635","野跡"
"3425","あおなみ線","342565640","金城ふ頭"
"3455","豊橋鉄道東田本線","345566000","新川"
"3455","豊橋鉄道東田本線","345566005","札木"
"3455","豊橋鉄道東田本線","345566010","市役所前"
"3455","豊橋鉄道東田本線","345566015","豊橋公園前"
"3455","豊橋鉄道東田本線","345566020","東八町"
"3455","豊橋鉄道東田本線","345566025","前畑"
"3455","豊橋鉄道東田本線","345566030","東田坂上"
"3455","豊橋鉄道東田本線","345566035","東田"
"3455","豊橋鉄道東田本線","345566040","競輪場前"
"3455","豊橋鉄道東田本線","345566045","井原"
"3455","豊橋鉄道東田本線","345566050","運動公園前"
"3455","豊橋鉄道東田本線","345566055","赤岩口"
"3455","豊橋鉄道東田本線","345566060","駅前"
"3455","豊橋鉄道東田本線","345576065","駅前大通"
"3460","豊橋鉄道渥美線","346066065","柳生橋"
"3460","豊橋鉄道渥美線","346066070","小池"
"3460","豊橋鉄道渥美線","346066075","愛知大学前"
"3460","豊橋鉄道渥美線","346066080","南栄"
"3460","豊橋鉄道渥美線","346066085","高師"
"3460","豊橋鉄道渥美線","346066090","芦原"
"3460","豊橋鉄道渥美線","346066095","植田"
"3460","豊橋鉄道渥美線","346066100","向ヶ丘"
"3460","豊橋鉄道渥美線","346066105","大清水"
"3460","豊橋鉄道渥美線","346066110","老津"
"3460","豊橋鉄道渥美線","346066115","杉山"
"3460","豊橋鉄道渥美線","346066120","やぐま台"
"3460","豊橋鉄道渥美線","346066125","豊島"
"3460","豊橋鉄道渥美線","346066130","神戸"
"3460","豊橋鉄道渥美線","346066135","三河田原"
"3460","豊橋鉄道渥美線","346075790","新豊橋"
"3465","名鉄築港線","346505500","大江"
"3465","名鉄築港線","346566145","東名古屋港"
"3475","三岐鉄道三岐線","347512300","近鉄富田"
"3475","三岐鉄道三岐線","347566240","大矢知"
"3475","三岐鉄道三岐線","347566245","平津"
"3475","三岐鉄道三岐線","347566250","暁学園前"
"3475","三岐鉄道三岐線","347566255","山城"
"3475","三岐鉄道三岐線","347566260","保々"
"3475","三岐鉄道三岐線","347566265","北勢中央公園口"
"3475","三岐鉄道三岐線","347566270","梅戸井"
"3475","三岐鉄道三岐線","347566275","大安"
"3475","三岐鉄道三岐線","347566280","三里"
"3475","三岐鉄道三岐線","347566285","丹生川"
"3475","三岐鉄道三岐線","347566290","伊勢治田"
"3475","三岐鉄道三岐線","347566295","東藤原"
"3475","三岐鉄道三岐線","347566300","西野尻"
"3475","三岐鉄道三岐線","347566305","西藤原"
"3520","福井鉄道福武線","352067010","北府"
"3520","福井鉄道福武線","352067013","スポーツ公園"
"3520","福井鉄道福武線","352067015","家久"
"3520","福井鉄道福武線","352067020","サンドーム西"
"3520","福井鉄道福武線","352067025","西鯖江"
"3520","福井鉄道福武線","352067030","西山公園"
"3520","福井鉄道福武線","352067035","水落"
"3520","福井鉄道福武線","352067040","神明"
"3520","福井鉄道福武線","352067045","鳥羽中"
"3520","福井鉄道福武線","352067050","三十八社"
"3520","福井鉄道福武線","352067053","泰澄の里"
"3520","福井鉄道福武線","352067055","浅水"
"3520","福井鉄道福武線","352067060","ハーモニーホール"
"3520","福井鉄道福武線","352067063","清明"
"3520","福井鉄道福武線","352067065","江端"
"3520","福井鉄道福武線","352067070","ベル前"
"3520","福井鉄道福武線","352067075","花堂"
"3520","福井鉄道福武線","352067080","赤十字前"
"3520","福井鉄道福武線","352067085","商工会議所前"
"3520","福井鉄道福武線","352067090","足羽山公園口"
"3520","福井鉄道福武線","352067095","福井城址大名町"
"3520","福井鉄道福武線","352067100","仁愛女子高校"
"3520","福井鉄道福武線","352067105","田原町"
"3520","福井鉄道福武線","352075795","福井駅"
"3520","福井鉄道福武線","352075800","たけふ新"
"3525","えちぜん鉄道勝山線","352564475","福井"
"3525","えちぜん鉄道勝山線","352567110","新福井"
"3525","えちぜん鉄道勝山線","352567115","越前開発"
"3525","えちぜん鉄道勝山線","352567120","越前新保"
"3525","えちぜん鉄道勝山線","352567125","追分口"
"3525","えちぜん鉄道勝山線","352567130","東藤島"
"3525","えちぜん鉄道勝山線","352567135","越前島橋"
"3525","えちぜん鉄道勝山線","352567140","観音町"
"3525","えちぜん鉄道勝山線","352567145","松岡"
"3525","えちぜん鉄道勝山線","352567150","志比堺"
"3525","えちぜん鉄道勝山線","352567155","永平寺口"
"3525","えちぜん鉄道勝山線","352567160","下志比"
"3525","えちぜん鉄道勝山線","352567165","光明寺"
"3525","えちぜん鉄道勝山線","352567170","轟"
"3525","えちぜん鉄道勝山線","352567175","越前野中"
"3525","えちぜん鉄道勝山線","352567180","山王"
"3525","えちぜん鉄道勝山線","352567185","越前竹原"
"3525","えちぜん鉄道勝山線","352567190","小舟渡"
"3525","えちぜん鉄道勝山線","352567195","保田"
"3525","えちぜん鉄道勝山線","352567200","発坂"
"3525","えちぜん鉄道勝山線","352567205","比島"
"3525","えちぜん鉄道勝山線","352567210","勝山"
"3525","えちぜん鉄道勝山線","352567215","福井口"
"3530","えちぜん鉄道三国線","353067105","田原町"
"3530","えちぜん鉄道三国線","353067215","福井口"
"3530","えちぜん鉄道三国線","353067220","西別院"
"3530","えちぜん鉄道三国線","353067225","福大前西福井"
"3530","えちぜん鉄道三国線","353067230","新田塚"
"3530","えちぜん鉄道三国線","353067235","中角"
"3530","えちぜん鉄道三国線","353067240","鷲塚針原"
"3530","えちぜん鉄道三国線","353067245","太郎丸エンゼルランド"
"3530","えちぜん鉄道三国線","353067250","西春江ハートピア"
"3530","えちぜん鉄道三国線","353067255","西長田ゆりの里"
"3530","えちぜん鉄道三国線","353067260","下兵庫こうふく"
"3530","えちぜん鉄道三国線","353067265","大関"
"3530","えちぜん鉄道三国線","353067270","本荘"
"3530","えちぜん鉄道三国線","353067275","番田"
"3530","えちぜん鉄道三国線","353067280","あわら湯のまち"
"3530","えちぜん鉄道三国線","353067285","水居"
"3530","えちぜん鉄道三国線","353067290","三国神社"
"3530","えちぜん鉄道三国線","353067295","三国"
"3530","えちぜん鉄道三国線","353067300","三国港"
"3530","えちぜん鉄道三国線","353083295","日華化学前"
"3530","えちぜん鉄道三国線","353083330","八ツ島"
"3530","えちぜん鉄道三国線","353083857","まつもと町屋"
"3545","ゆとりーとライン","354505910","大曽根"
"3545","ゆとりーとライン","354520770","砂田橋"
"3545","ゆとりーとライン","354527760","ナゴヤドーム前矢田"
"3545","ゆとりーとライン","354567360","金屋"
"3545","ゆとりーとライン","354567365","川宮"
"3545","ゆとりーとライン","354567370","川村"
"3545","ゆとりーとライン","354567375","白沢渓谷"
"3545","ゆとりーとライン","354567380","小幡緑地"
"3545","ゆとりーとライン","354567385","守山"
"3550","名鉄空港線","355026110","常滑"
"3550","名鉄空港線","355075915","りんくう常滑"
"3550","名鉄空港線","355075920","中部国際空港"
"4000","ＪＲ札沼線","400000100","あいの里教育大"
"4000","ＪＲ札沼線","400000110","あいの里公園"
"4000","ＪＲ札沼線","400002160","当別"
"4000","ＪＲ札沼線","400002170","太美"
"4000","ＪＲ札沼線","400016390","札幌"
"4000","ＪＲ札沼線","400017550","篠路"
"4000","ＪＲ札沼線","400019280","新川"
"4000","ＪＲ札沼線","400019540","新琴似"
"4000","ＪＲ札沼線","400021600","桑園"
"4000","ＪＲ札沼線","400022050","太平"
"4000","ＪＲ札沼線","400022830","拓北"
"4000","ＪＲ札沼線","400030690","八軒"
"4000","ＪＲ札沼線","400035100","北海道医療大学"
"4000","ＪＲ札沼線","400040780","百合が原"
"4000","ＪＲ札沼線","400084595","ロイズタウン"
"4006","ＪＲ千歳線","400604020","植苗"
"4006","ＪＲ千歳線","400604970","恵庭"
"4006","ＪＲ千歳線","400606810","長都"
"4006","ＪＲ千歳線","400609320","上野幌"
"4006","ＪＲ千歳線","400611530","北広島"
"4006","ＪＲ千歳線","400616390","札幌"
"4006","ＪＲ千歳線","400616400","サッポロビール庭園"
"4006","ＪＲ千歳線","400617710","島松"
"4006","ＪＲ千歳線","400618900","白石"
"4006","ＪＲ千歳線","400619620","新札幌"
"4006","ＪＲ千歳線","400619850","新千歳空港"
"4006","ＪＲ千歳線","400624120","千歳"
"4006","ＪＲ千歳線","400626360","苫小牧"
"4006","ＪＲ千歳線","400626810","苗穂"
"4006","ＪＲ千歳線","400629820","沼ノ端"
"4006","ＪＲ千歳線","400634640","平和"
"4006","ＪＲ千歳線","400637660","南千歳"
"4006","ＪＲ千歳線","400639100","恵み野"
"4010","ＪＲ函館本線","401000830","朝里"
"4010","ＪＲ函館本線","401001090","厚別"
"4010","ＪＲ函館本線","401003320","稲積公園"
"4010","ＪＲ函館本線","401003380","稲穂"
"4010","ＪＲ函館本線","401003930","岩見沢"
"4010","ＪＲ函館本線","401005100","江別"
"4010","ＪＲ函館本線","401005360","大麻"
"4010","ＪＲ函館本線","401006910","小樽"
"4010","ＪＲ函館本線","401006920","小樽築港"
"4010","ＪＲ函館本線","401009380","上幌向"
"4010","ＪＲ函館本線","401015100","琴似"
"4010","ＪＲ函館本線","401016390","札幌"
"4010","ＪＲ函館本線","401018900","白石"
"4010","ＪＲ函館本線","401020420","森林公園"
"4010","ＪＲ函館本線","401021300","銭函"
"4010","ＪＲ函館本線","401021600","桑園"
"4010","ＪＲ函館本線","401022260","高砂"
"4010","ＪＲ函館本線","401025110","手稲"
"4010","ＪＲ函館本線","401026640","豊幌"
"4010","ＪＲ函館本線","401026810","苗穂"
"4010","ＪＲ函館本線","401030090","野幌"
"4010","ＪＲ函館本線","401030750","発寒"
"4010","ＪＲ函館本線","401030760","発寒中央"
"4010","ＪＲ函館本線","401034960","星置"
"4010","ＪＲ函館本線","401035010","ほしみ"
"4010","ＪＲ函館本線","401035260","幌向"
"4010","ＪＲ函館本線","401037390","南小樽"
"4010","ＪＲ函館本線","401054105","大中山"
"4010","ＪＲ函館本線","401054110","七飯"
"4010","ＪＲ函館本線","401054115","新函館北斗"
"4010","ＪＲ函館本線","401054120","仁山"
"4010","ＪＲ函館本線","401054125","大沼"
"4010","ＪＲ函館本線","401054130","大沼公園"
"4010","ＪＲ函館本線","401054135","赤井川"
"4010","ＪＲ函館本線","401054140","駒ヶ岳"
"4010","ＪＲ函館本線","401054170","鹿部"
"4010","ＪＲ函館本線","401054175","渡島沼尻"
"4010","ＪＲ函館本線","401054180","渡島砂原"
"4010","ＪＲ函館本線","401054185","掛澗"
"4010","ＪＲ函館本線","401054190","尾白内"
"4010","ＪＲ函館本線","401054195","東森"
"4010","ＪＲ函館本線","401054200","森"
"4010","ＪＲ函館本線","401054220","石倉"
"4010","ＪＲ函館本線","401054225","落部"
"4010","ＪＲ函館本線","401054230","野田生"
"4010","ＪＲ函館本線","401054235","山越"
"4010","ＪＲ函館本線","401054240","八雲"
"4010","ＪＲ函館本線","401054250","山崎"
"4010","ＪＲ函館本線","401054255","黒岩"
"4010","ＪＲ函館本線","401054265","国縫"
"4010","ＪＲ函館本線","401054270","中ノ沢"
"4010","ＪＲ函館本線","401054275","二股"
"4010","ＪＲ函館本線","401054285","黒松内"
"4010","ＪＲ函館本線","401054290","熱郛"
"4010","ＪＲ函館本線","401054295","目名"
"4010","ＪＲ函館本線","401054300","蘭越"
"4010","ＪＲ函館本線","401054305","昆布"
"4010","ＪＲ函館本線","401054310","ニセコ"
"4010","ＪＲ函館本線","401054315","比羅夫"
"4010","ＪＲ函館本線","401054320","倶知安"
"4010","ＪＲ函館本線","401054325","小沢"
